,Experiments,LDM,SIM
42,E41_I1,inf,1.1285183047516369e-14
43,E42_I1,inf,1.0381791816289436e-14
44,E43_I1,6.736130887857533e-15,1.0142585188908119e-14
45,E44_I1,7.214592900582973e-15,3.707845025909171e-14
46,E45_I1,1.0789651761063429e-14,0.0
47,E46_I1,inf,2.722183277697349e-14
48,E47_I1,inf,0.0
49,E48_I1,inf,0.0
50,E49_I1,7.767832512066008e-15,0.0
51,E50_I1,8.904845357985832e-15,0.0
52,E51_I1,1.016750729865583e-14,0.0
53,E52_I1,1.1435165971390329e-14,0.0
54,E53_I1,inf,0.0
55,E54_I1,inf,0.0
56,E55_I1,inf,1.1361191329275878e-14
57,E56_I1,inf,4.4790950919104166e-14
58,E57_I1,inf,9.643257613068304e-15
59,E58_I1,7.233584317584591e-15,1.698095267231243e-14
60,E59_I1,inf,1.0342756270470974e-14
61,E60_I1,inf,2.4888510777101017e-14
62,E61_I1,inf,9.297908821768798e-15
63,E62_I1,1.4429356294941048e-14,1.0341732512562042e-14
64,E63_I1,1.509595790020415e-14,0.0
65,E64_I1,inf,0.0
66,E65_I1,inf,0.0
67,E66_I1,9.197402869393207e-15,2.6417109142343667e-14
68,E67_I1,6.873673540027654e-15,5.2670027388504106e-14
69,E68_I1,8.527139797470494e-15,2.008201954110074e-14
70,E69_I1,inf,2.9566742438615126e-14
71,E70_I1,1.1040927161356675e-14,1.5837407879117686e-14
72,E71_I1,1.2612577103032772e-14,0.0
73,E72_I1,inf,0.0
74,E73_I1,inf,0.0
75,E74_I1,inf,0.0
76,E75_I1,inf,0.0
77,E76_I1,6.9855231882853266e-15,1.2759773899140702e-14
78,E77_I1,inf,3.3947048752433926e-14
79,E78_I1,6.862172933671169e-15,2.1236570873718946e-14
80,E79_I1,8.035551070683083e-15,0.0
81,E80_I1,inf,1.2759858850216988e-14
82,E81_I1,6.55272119816287e-15,0.0
83,E82_I1,inf,0.0
84,E83_I1,7.196528033506472e-15,1.6617464771366768e-14
85,E84_I1,6.120184148057495e-15,0.0
86,E85_I1,1.0039927908937117e-14,0.0
87,E86_I1,8.353446079890386e-15,2.9485268650254405e-14
88,E87_I1,6.611733087405889e-15,0.0
89,E88_I1,1.2329931780277388e-14,0.0
90,E89_I1,inf,0.0
91,E90_I1,inf,2.7678272877498267e-14
92,E91_I1,inf,1.335256060147113e-14
93,E92_I1,7.756802541770636e-15,1.3304279201971512e-14
94,E93_I1,inf,1.2564299459479809e-14
95,E94_I1,inf,1.0810195396921011e-14
96,E95_I1,8.098030248415858e-15,0.0
97,E96_I1,9.584349679364822e-15,0.0
98,E97_I1,inf,0.0
99,E98_I1,inf,0.0
100,E99_I1,inf,0.0
101,E0_I2_P0,,0.0
102,E0_I2_P1,,0.0
103,E0_I2_P2,,0.0
104,E0_I2_P3,,1.3168654126045794e-13
105,E0_I2_P4,,2.8530475517928037e-14
106,E0_I2_P5,,1.3729974679684576e-12
107,E0_I2_P6,,0.0
108,E0_I2_P7,,0.0
109,E0_I2_P8,,0.0
110,E0_I2_P9,,5.328307920611097e-14
111,E0_I2_P10,,1.2090611609045536e-14
112,E0_I2_P11,,0.0
113,E0_I2_P12,,0.0
114,E0_I2_P13,,9.102410485719646e-15
115,E0_I2_P14,,1.5149133370075513e-14
116,E0_I2_P15,,0.0
117,E0_I2_P16,,0.0
118,E0_I2_P17,,2.369073431822475e-14
119,E0_I2_P18,,0.0
120,E0_I2_P19,,0.0
121,E0_I2_P20,,6.9806391374072745e-15
122,E0_I2_P21,,1.1429944014541304e-13
123,E0_I2_P22,,0.0
124,E0_I2_P23,,0.0
125,E0_I2_P24,,2.1469025644305487e-14
126,E0_I2_P25,,0.0
127,E0_I2_P26,,1.764394460062868e-14
128,E0_I2_P27,,1.2907672794748202e-14
129,E0_I2_P28,,9.851682517503789e-14
130,E0_I2_P29,,0.0
131,E0_I2_P30,,2.873892385547958e-13
132,E0_I2_P31,,1.5197363647343458e-14
133,E0_I2_P32,,1.1232069905553686e-14
134,E0_I2_P33,,0.0
135,E0_I2_P34,,0.0
136,E0_I2_P35,,0.0
137,E0_I2_P36,,0.0
138,E0_I2_P37,,1.0906444157486285e-12
139,E0_I2_P38,,0.0
140,E0_I2_P39,,0.0
141,E0_I2_P40,,0.0
142,E0_I2_P41,,1.656757702229611e-14
143,E0_I2_P42,,1.4509090525322737e-14
144,E0_I2_P43,,2.8060736821616492e-14
145,E0_I2_P44,,0.0
146,E0_I2_P45,,9.353829893481252e-15
147,E0_I2_P46,,0.0
148,E0_I2_P47,,0.0
149,E0_I2_P48,,2.798249661445888e-14
150,E0_I2_P49,,0.0
151,E0_I2_P50,,0.0
152,E0_I2_P51,,0.0
153,E0_I2_P52,,1.1819880520872731e-14
154,E0_I2_P53,,0.0
155,E0_I2_P54,,0.0
156,E0_I2_P55,,0.0
157,E0_I2_P56,,0.0
158,E0_I2_P57,,0.0
159,E0_I2_P58,,0.0
160,E0_I2_P59,,9.642504010400873e-15
161,E0_I2_P60,,9.446718504278617e-14
162,E0_I2_P61,,1.5832743206963785e-14
163,E0_I2_P62,,2.586617458592067e-14
164,E0_I2_P63,,0.0
165,E0_I2_P64,,1.5773029570852854e-14
166,E0_I2_P65,,0.0
167,E0_I2_P66,,1.2348997419142102e-14
168,E0_I2_P67,,0.0
169,E0_I2_P68,,0.0
170,E0_I2_P69,,2.8061889133600656e-14
171,E0_I2_P70,,0.0
172,E0_I2_P71,,0.0
173,E0_I2_P72,,1.7228335365736438e-14
174,E0_I2_P73,,1.6730014493531898e-14
175,E0_I2_P74,,0.0
176,E0_I2_P75,,0.0
177,E0_I2_P76,,1.1388306624891258e-14
178,E0_I2_P77,,0.0
179,E0_I2_P78,,0.0
180,E0_I2_P79,,8.868805001858716e-15
181,E0_I2_P80,,1.3061385618189378e-14
182,E0_I2_P81,,0.0
183,E0_I2_P82,,1.468283032719315e-14
184,E0_I2_P83,,0.0
185,E0_I2_P84,,0.0
186,E0_I2_P85,,2.3087131839745676e-14
187,E0_I2_P86,,0.0
188,E0_I2_P87,,0.0
189,E0_I2_P88,,2.5240482367070705e-14
190,E0_I2_P89,,1.6944572392901516e-14
191,E0_I2_P90,,2.2945763975409743e-14
192,E0_I2_P91,,0.0
193,E0_I2_P92,,1.078297194391215e-14
194,E0_I2_P93,,0.0
195,E0_I2_P94,,1.1515368059368623e-14
196,E0_I2_P95,,0.0
197,E0_I2_P96,,0.0
198,E0_I2_P97,,0.0
199,E0_I2_P98,,0.0
200,E0_I2_P99,,1.3544960854513935e-13
201,E1_I2_P0,,0.0
202,E1_I2_P1,,2.4418081105057378e-14
203,E1_I2_P2,,2.926376610406487e-14
204,E1_I2_P3,,0.0
205,E1_I2_P4,,2.077274840363069e-14
206,E1_I2_P5,,8.398608113929547e-15
207,E1_I2_P6,,0.0
208,E1_I2_P7,,0.0
209,E1_I2_P8,,0.0
210,E1_I2_P9,,7.484253723397284e-15
211,E1_I2_P10,,0.0
212,E1_I2_P11,,1.1459119870470273e-14
213,E1_I2_P12,,9.397720974537438e-15
214,E1_I2_P13,,1.945646739258474e-14
215,E1_I2_P14,,9.094371931248452e-15
216,E1_I2_P15,,0.0
217,E1_I2_P16,,0.0
218,E1_I2_P17,,0.0
219,E1_I2_P18,,0.0
220,E1_I2_P19,,1.039544397359598e-12
221,E1_I2_P20,,0.0
222,E1_I2_P21,,1.3856558028831214e-14
223,E1_I2_P22,,0.0
224,E1_I2_P23,,9.440751665268392e-15
225,E1_I2_P24,,0.0
226,E1_I2_P25,,0.0
227,E1_I2_P26,,0.0
228,E1_I2_P27,,0.0
229,E1_I2_P28,,5.255609423972672e-14
230,E1_I2_P29,,4.887414876646284e-14
231,E1_I2_P30,,1.504646090196742e-14
232,E1_I2_P31,,0.0
233,E1_I2_P32,,0.0
234,E1_I2_P33,,0.0
235,E1_I2_P34,,0.0
236,E1_I2_P35,,3.0505642335852567e-14
237,E1_I2_P36,,8.909976015128855e-15
238,E1_I2_P37,,1.337304488855125e-14
239,E1_I2_P38,,0.0
240,E1_I2_P39,,0.0
241,E1_I2_P40,,1.0542738604585996e-14
242,E1_I2_P41,,0.0
243,E1_I2_P42,,1.3584203137872079e-14
244,E1_I2_P43,,1.3020528470669601e-14
245,E1_I2_P44,,0.0
246,E1_I2_P45,,0.0
247,E1_I2_P46,,8.276130883265663e-15
248,E1_I2_P47,,1.7983393818732465e-14
249,E1_I2_P48,,1.83302367980535e-14
250,E1_I2_P49,,0.0
251,E1_I2_P50,,0.0
252,E1_I2_P51,,1.0379499453648967e-14
253,E1_I2_P52,,0.0
254,E1_I2_P53,,1.1929232373440281e-14
255,E1_I2_P54,,0.0
256,E1_I2_P55,,0.0
257,E1_I2_P56,,0.0
258,E1_I2_P57,,0.0
259,E1_I2_P58,,2.145451353392467e-14
260,E1_I2_P59,,0.0
261,E1_I2_P60,,1.1102564926145074e-14
262,E1_I2_P61,,9.735904323449088e-15
263,E1_I2_P62,,1.2922141718282296e-14
264,E1_I2_P63,,0.0
265,E1_I2_P64,,0.0
266,E1_I2_P65,,1.050442431806972e-14
267,E1_I2_P66,,4.0109945803201875e-14
268,E1_I2_P67,,0.0
269,E1_I2_P68,,0.0
270,E1_I2_P69,,2.3488064072769583e-14
271,E1_I2_P70,,0.0
272,E1_I2_P71,,2.4921789728660887e-14
273,E1_I2_P72,,1.529208923323304e-14
274,E1_I2_P73,,0.0
275,E1_I2_P74,,1.5305843984315098e-14
276,E1_I2_P75,,2.87715288943534e-14
277,E1_I2_P76,,0.0
278,E1_I2_P77,,1.1274072693155894e-14
279,E1_I2_P78,,1.3707311857575217e-14
280,E1_I2_P79,,6.4795083677718274e-15
281,E1_I2_P80,,0.0
282,E1_I2_P81,,0.0
283,E1_I2_P82,,9.160830496450543e-15
284,E1_I2_P83,,0.0
285,E1_I2_P84,,0.0
286,E1_I2_P85,,1.1777305190138528e-14
287,E1_I2_P86,,1.8877776965755122e-14
288,E1_I2_P87,,1.3059063984243401e-14
289,E1_I2_P88,,0.0
290,E1_I2_P89,,1.1410587788626049e-14
291,E1_I2_P90,,1.8127818138495622e-14
292,E1_I2_P91,,0.0
293,E1_I2_P92,,0.0
294,E1_I2_P93,,0.0
295,E1_I2_P94,,0.0
296,E1_I2_P95,,1.333206362787975e-14
297,E1_I2_P96,,0.0
298,E1_I2_P97,,0.0
299,E1_I2_P98,,0.0
300,E1_I2_P99,,1.5397154764029795e-14
301,E2_I2_P0,,1.618627702017852e-14
302,E2_I2_P1,,0.0
303,E2_I2_P2,,1.589327554031011e-14
304,E2_I2_P3,,7.195385447223548e-15
305,E2_I2_P4,,2.330497262180271e-14
306,E2_I2_P5,,3.226362664224734e-14
307,E2_I2_P6,,1.7767587963346334e-14
308,E2_I2_P7,,1.9871410995463444e-14
309,E2_I2_P8,,0.0
310,E2_I2_P9,,2.4900249971812885e-14
311,E2_I2_P10,,0.0
312,E2_I2_P11,,1.0658372849847936e-14
313,E2_I2_P12,,1.0140142256551126e-14
314,E2_I2_P13,,0.0
315,E2_I2_P14,,2.425893188118825e-14
316,E2_I2_P15,,3.86027090539613e-14
317,E2_I2_P16,,2.041094214735199e-14
318,E2_I2_P17,,0.0
319,E2_I2_P18,,0.0
320,E2_I2_P19,,3.194417058063075e-14
321,E2_I2_P20,,8.249747880814694e-15
322,E2_I2_P21,,0.0
323,E2_I2_P22,,2.8450703574954e-14
324,E2_I2_P23,,1.1871769276703621e-14
325,E2_I2_P24,,1.467538186222638e-13
326,E2_I2_P25,,1.0008562140519422e-14
327,E2_I2_P26,,2.0401328367594046e-14
328,E2_I2_P27,,1.2357642156281433e-14
329,E2_I2_P28,,0.0
330,E2_I2_P29,,0.0
331,E2_I2_P30,,2.929740246451777e-14
332,E2_I2_P31,,0.0
333,E2_I2_P32,,1.4681817698590054e-14
334,E2_I2_P33,,1.0729881722573567e-14
335,E2_I2_P34,,1.7424364818831785e-14
336,E2_I2_P35,,0.0
337,E2_I2_P36,,1.2629064483304138e-14
338,E2_I2_P37,,0.0
339,E2_I2_P38,,0.0
340,E2_I2_P39,,1.3705786922794166e-14
341,E2_I2_P40,,0.0
342,E2_I2_P41,,1.3078188197583243e-14
343,E2_I2_P42,,1.300010456558021e-14
344,E2_I2_P43,,0.0
345,E2_I2_P44,,0.0
346,E2_I2_P45,,2.5110002739769002e-14
347,E2_I2_P46,,0.0
348,E2_I2_P47,,0.0
349,E2_I2_P48,,4.0104338416426194e-14
350,E2_I2_P49,,0.0
351,E2_I2_P50,,4.223022713352087e-14
352,E2_I2_P51,,0.0
353,E2_I2_P52,,1.428093126290103e-14
354,E2_I2_P53,,8.229720593188968e-15
355,E2_I2_P54,,0.0
356,E2_I2_P55,,0.0
357,E2_I2_P56,,1.3902524784523934e-14
358,E2_I2_P57,,0.0
359,E2_I2_P58,,0.0
360,E2_I2_P59,,1.1298634755510114e-14
361,E2_I2_P60,,1.9532581234486218e-14
362,E2_I2_P61,,5.77529434175973e-14
363,E2_I2_P62,,2.52581173390553e-14
364,E2_I2_P63,,1.3453631391887832e-14
365,E2_I2_P64,,1.1454000947897943e-14
366,E2_I2_P65,,0.0
367,E2_I2_P66,,2.352317617850189e-14
368,E2_I2_P67,,8.872200196562762e-15
369,E2_I2_P68,,0.0
370,E2_I2_P69,,0.0
371,E2_I2_P70,,1.0031436609745806e-12
372,E2_I2_P71,,0.0
373,E2_I2_P72,,0.0
374,E2_I2_P73,,1.0885237698649949e-13
375,E2_I2_P74,,0.0
376,E2_I2_P75,,9.394629708392432e-15
377,E2_I2_P76,,0.0
378,E2_I2_P77,,1.933653985937485e-14
379,E2_I2_P78,,0.0
380,E2_I2_P79,,2.2996075237785736e-14
381,E2_I2_P80,,1.3138986436393221e-13
382,E2_I2_P81,,0.0
383,E2_I2_P82,,1.0190501393630229e-14
384,E2_I2_P83,,0.0
385,E2_I2_P84,,3.510227259261042e-14
386,E2_I2_P85,,0.0
387,E2_I2_P86,,9.107311206311245e-15
388,E2_I2_P87,,2.2445174820503212e-13
389,E2_I2_P88,,1.965519194358408e-14
390,E2_I2_P89,,0.0
391,E2_I2_P90,,0.0
392,E2_I2_P91,,2.970414173706285e-14
393,E2_I2_P92,,1.8383918794608733e-14
394,E2_I2_P93,,1.6776788478664234e-14
395,E2_I2_P94,,0.0
396,E2_I2_P95,,1.230055225866212e-13
397,E2_I2_P96,,2.333968069026485e-14
398,E2_I2_P97,,0.0
399,E2_I2_P98,,2.348959516814245e-14
400,E2_I2_P99,,0.0
401,E3_I2_P0,,0.0
402,E3_I2_P1,,1.8275830022393532e-14
403,E3_I2_P2,,0.0
404,E3_I2_P3,,1.7370027899994072e-14
405,E3_I2_P4,,1.0704598470366443e-14
406,E3_I2_P5,,0.0
407,E3_I2_P6,,1.1358179485126906e-14
408,E3_I2_P7,,0.0
409,E3_I2_P8,,0.0
410,E3_I2_P9,,9.713538144439762e-14
411,E3_I2_P10,,9.769790753539971e-15
412,E3_I2_P11,,0.0
413,E3_I2_P12,,0.0
414,E3_I2_P13,,0.0
415,E3_I2_P14,,1.0859225486210083e-14
416,E3_I2_P15,,1.5946489128848765e-14
417,E3_I2_P16,,0.0
418,E3_I2_P17,,0.0
419,E3_I2_P18,,9.957923635475297e-15
420,E3_I2_P19,,1.0862957930975439e-14
421,E3_I2_P20,,0.0
422,E3_I2_P21,,0.0
423,E3_I2_P22,,0.0
424,E3_I2_P23,,0.0
425,E3_I2_P24,,4.297482247731148e-14
426,E3_I2_P25,,1.359151055270861e-14
427,E3_I2_P26,,8.735093841888758e-15
428,E3_I2_P27,,1.4760582857480332e-14
429,E3_I2_P28,,1.0221312526934581e-14
430,E3_I2_P29,,0.0
431,E3_I2_P30,,0.0
432,E3_I2_P31,,0.0
433,E3_I2_P32,,1.597209371277479e-14
434,E3_I2_P33,,9.818299704102313e-14
435,E3_I2_P34,,1.431979294899141e-13
436,E3_I2_P35,,0.0
437,E3_I2_P36,,0.0
438,E3_I2_P37,,0.0
439,E3_I2_P38,,0.0
440,E3_I2_P39,,0.0
441,E3_I2_P40,,5.295996561971218e-14
442,E3_I2_P41,,1.4945023118300704e-14
443,E3_I2_P42,,5.451851087160951e-14
444,E3_I2_P43,,1.581706820445796e-14
445,E3_I2_P44,,0.0
446,E3_I2_P45,,0.0
447,E3_I2_P46,,0.0
448,E3_I2_P47,,2.007124986024784e-14
449,E3_I2_P48,,1.2472762168126052e-14
450,E3_I2_P49,,0.0
451,E3_I2_P50,,0.0
452,E3_I2_P51,,3.475311852887066e-14
453,E3_I2_P52,,1.5784349237794155e-14
454,E3_I2_P53,,3.0856021165571615e-14
455,E3_I2_P54,,1.3748480269055097e-14
456,E3_I2_P55,,2.970414173706285e-14
457,E3_I2_P56,,0.0
458,E3_I2_P57,,0.0
459,E3_I2_P58,,3.6918309361805845e-13
460,E3_I2_P59,,5.770239131477308e-14
461,E3_I2_P60,,3.653754985975733e-14
462,E3_I2_P61,,0.0
463,E3_I2_P62,,0.0
464,E3_I2_P63,,7.853543153369258e-15
465,E3_I2_P64,,1.2297868383269312e-14
466,E3_I2_P65,,1.4119041044083903e-14
467,E3_I2_P66,,4.654166255366397e-14
468,E3_I2_P67,,1.6736830333374874e-14
469,E3_I2_P68,,0.0
470,E3_I2_P69,,0.0
471,E3_I2_P70,,0.0
472,E3_I2_P71,,0.0
473,E3_I2_P72,,1.5487793907438436e-14
474,E3_I2_P73,,0.0
475,E3_I2_P74,,0.0
476,E3_I2_P75,,7.51302954125708e-15
477,E3_I2_P76,,1.4571510167711198e-14
478,E3_I2_P77,,0.0
479,E3_I2_P78,,0.0
480,E3_I2_P79,,1.0078791416397078e-14
481,E3_I2_P80,,9.198236571486378e-15
482,E3_I2_P81,,3.414499558871788e-14
483,E3_I2_P82,,1.4359264726027682e-13
484,E3_I2_P83,,0.0
485,E3_I2_P84,,7.969805155854733e-15
486,E3_I2_P85,,1.8200024335877447e-14
487,E3_I2_P86,,2.951137036471627e-14
488,E3_I2_P87,,2.993600050285135e-14
489,E3_I2_P88,,0.0
490,E3_I2_P89,,2.1544519778070468e-14
491,E3_I2_P90,,8.172157694831206e-15
492,E3_I2_P91,,2.1410703006634494e-14
493,E3_I2_P92,,1.3465076785849503e-14
494,E3_I2_P93,,0.0
495,E3_I2_P94,,0.0
496,E3_I2_P95,,4.514714724575363e-14
497,E3_I2_P96,,3.91113141175074e-14
498,E3_I2_P97,,0.0
499,E3_I2_P98,,1.0014094396831598e-14
500,E3_I2_P99,,1.517793295683888e-14
501,E4_I2_P0,,8.763298695493518e-14
502,E4_I2_P1,,0.0
503,E4_I2_P2,,2.956374848539205e-14
504,E4_I2_P3,,1.1091134935091312e-14
505,E4_I2_P4,,1.8941334384025726e-14
506,E4_I2_P5,,3.1443212582439905e-14
507,E4_I2_P6,,3.789036268614389e-14
508,E4_I2_P7,,2.6627756598214873e-14
509,E4_I2_P8,,0.0
510,E4_I2_P9,,1.657564599878742e-14
511,E4_I2_P10,,0.0
512,E4_I2_P11,,8.779841784749512e-15
513,E4_I2_P12,,0.0
514,E4_I2_P13,,0.0
515,E4_I2_P14,,0.0
516,E4_I2_P15,,0.0
517,E4_I2_P16,,0.0
518,E4_I2_P17,,1.8772274487837926e-14
519,E4_I2_P18,,0.0
520,E4_I2_P19,,9.517079915668013e-15
521,E4_I2_P20,,0.0
522,E4_I2_P21,,0.0
523,E4_I2_P22,,0.0
524,E4_I2_P23,,0.0
525,E4_I2_P24,,0.0
526,E4_I2_P25,,1.003962821861991e-14
527,E4_I2_P26,,8.810507807486837e-15
528,E4_I2_P27,,0.0
529,E4_I2_P28,,1.433218646841685e-14
530,E4_I2_P29,,1.1274072693155894e-14
531,E4_I2_P30,,2.1991111170598234e-14
532,E4_I2_P31,,1.5236203493515774e-14
533,E4_I2_P32,,5.670210498762299e-14
534,E4_I2_P33,,1.547596446058403e-14
535,E4_I2_P34,,1.2762261983787644e-14
536,E4_I2_P35,,0.0
537,E4_I2_P36,,1.2457044345601406e-14
538,E4_I2_P37,,9.049732129648754e-15
539,E4_I2_P38,,0.0
540,E4_I2_P39,,3.0507778446652505e-14
541,E4_I2_P40,,2.5037688838648816e-14
542,E4_I2_P41,,0.0
543,E4_I2_P42,,3.7567150141883285e-14
544,E4_I2_P43,,0.0
545,E4_I2_P44,,0.0
546,E4_I2_P45,,1.6623877724985918e-14
547,E4_I2_P46,,0.0
548,E4_I2_P47,,0.0
549,E4_I2_P48,,0.0
550,E4_I2_P49,,0.0
551,E4_I2_P50,,1.7013800889569453e-14
552,E4_I2_P51,,1.239372622713402e-14
553,E4_I2_P52,,9.915353392133041e-15
554,E4_I2_P53,,1.087300023167947e-14
555,E4_I2_P54,,0.0
556,E4_I2_P55,,0.0
557,E4_I2_P56,,0.0
558,E4_I2_P57,,1.1582983360681439e-14
559,E4_I2_P58,,1.602405144490381e-14
560,E4_I2_P59,,1.2275126033856472e-14
561,E4_I2_P60,,1.499150153322359e-14
562,E4_I2_P61,,0.0
563,E4_I2_P62,,9.516906287399006e-15
564,E4_I2_P63,,1.3333476850275216e-13
565,E4_I2_P64,,1.3416110997031451e-14
566,E4_I2_P65,,0.0
567,E4_I2_P66,,8.410733521886092e-15
568,E4_I2_P67,,0.0
569,E4_I2_P68,,2.1752213650070448e-14
570,E4_I2_P69,,2.0578021838629593e-14
571,E4_I2_P70,,4.3201637427681164e-14
572,E4_I2_P71,,0.0
573,E4_I2_P72,,0.0
574,E4_I2_P73,,0.0
575,E4_I2_P74,,1.7624800484516262e-14
576,E4_I2_P75,,1.3369715830199878e-14
577,E4_I2_P76,,2.145439272972565e-13
578,E4_I2_P77,,1.837046386068758e-14
579,E4_I2_P78,,0.0
580,E4_I2_P79,,2.477239117355067e-14
581,E4_I2_P80,,1.536542538290598e-13
582,E4_I2_P81,,0.0
583,E4_I2_P82,,1.8934364208362428e-14
584,E4_I2_P83,,9.057118360985798e-15
585,E4_I2_P84,,3.079795129138766e-14
586,E4_I2_P85,,2.8640916701612767e-14
587,E4_I2_P86,,8.748461540034751e-15
588,E4_I2_P87,,0.0
589,E4_I2_P88,,0.0
590,E4_I2_P89,,0.0
591,E4_I2_P90,,0.0
592,E4_I2_P91,,1.1383613338829557e-14
593,E4_I2_P92,,0.0
594,E4_I2_P93,,0.0
595,E4_I2_P94,,1.5197363647343458e-14
596,E4_I2_P95,,1.4118182880478218e-14
597,E4_I2_P96,,0.0
598,E4_I2_P97,,0.0
599,E4_I2_P98,,0.0
600,E4_I2_P99,,2.6724969891821702e-14
601,E5_I2_P0,,1.7062244898950056e-14
602,E5_I2_P1,,1.2790749485413047e-14
603,E5_I2_P2,,0.0
604,E5_I2_P3,,0.0
605,E5_I2_P4,,3.0420548127212076e-14
606,E5_I2_P5,,0.0
607,E5_I2_P6,,1.6462662442269787e-14
608,E5_I2_P7,,0.0
609,E5_I2_P8,,4.787259050374868e-14
610,E5_I2_P9,,3.769770159331153e-14
611,E5_I2_P10,,0.0
612,E5_I2_P11,,1.0963054307344237e-14
613,E5_I2_P12,,1.5422898935298166e-14
614,E5_I2_P13,,2.74498526994431e-14
615,E5_I2_P14,,0.0
616,E5_I2_P15,,5.515169497400623e-14
617,E5_I2_P16,,0.0
618,E5_I2_P17,,0.0
619,E5_I2_P18,,0.0
620,E5_I2_P19,,0.0
621,E5_I2_P20,,1.3731498672395365e-14
622,E5_I2_P21,,1.1410101116557477e-12
623,E5_I2_P22,,0.0
624,E5_I2_P23,,0.0
625,E5_I2_P24,,1.180220635524402e-14
626,E5_I2_P25,,1.0176124064921865e-14
627,E5_I2_P26,,2.65215624263846e-14
628,E5_I2_P27,,1.8708713125276875e-14
629,E5_I2_P28,,1.210005386736065e-14
630,E5_I2_P29,,3.014748675522155e-14
631,E5_I2_P30,,1.0473192847999971e-13
632,E5_I2_P31,,0.0
633,E5_I2_P32,,7.965381572871416e-15
634,E5_I2_P33,,0.0
635,E5_I2_P34,,0.0
636,E5_I2_P35,,0.0
637,E5_I2_P36,,1.0527231062034122e-14
638,E5_I2_P37,,1.7214511897830716e-14
639,E5_I2_P38,,6.48500022610713e-14
640,E5_I2_P39,,0.0
641,E5_I2_P40,,0.0
642,E5_I2_P41,,0.0
643,E5_I2_P42,,7.80757725107376e-15
644,E5_I2_P43,,0.0
645,E5_I2_P44,,1.9639838939111253e-14
646,E5_I2_P45,,2.3665100575519633e-14
647,E5_I2_P46,,0.0
648,E5_I2_P47,,1.4559155513298144e-14
649,E5_I2_P48,,0.0
650,E5_I2_P49,,1.2826793312477407e-14
651,E5_I2_P50,,2.4418066062648707e-14
652,E5_I2_P51,,0.0
653,E5_I2_P52,,1.6915905632811178e-14
654,E5_I2_P53,,2.970188862847714e-14
655,E5_I2_P54,,0.0
656,E5_I2_P55,,3.654687421787182e-14
657,E5_I2_P56,,0.0
658,E5_I2_P57,,0.0
659,E5_I2_P58,,9.815709779310665e-15
660,E5_I2_P59,,0.0
661,E5_I2_P60,,1.7633302905296048e-14
662,E5_I2_P61,,9.38784380490204e-15
663,E5_I2_P62,,3.374427513619527e-14
664,E5_I2_P63,,1.2597491837693386e-14
665,E5_I2_P64,,0.0
666,E5_I2_P65,,0.0
667,E5_I2_P66,,1.855150283985726e-14
668,E5_I2_P67,,1.0304810037897277e-13
669,E5_I2_P68,,0.0
670,E5_I2_P69,,3.627814752820283e-14
671,E5_I2_P70,,3.7977533293289676e-14
672,E5_I2_P71,,0.0
673,E5_I2_P72,,0.0
674,E5_I2_P73,,0.0
675,E5_I2_P74,,1.434712086385958e-14
676,E5_I2_P75,,0.0
677,E5_I2_P76,,1.9903766475310038e-14
678,E5_I2_P77,,0.0
679,E5_I2_P78,,9.455350767539842e-15
680,E5_I2_P79,,6.388438447680993e-14
